X,Y,FID,objectid,provincia,municipio,localidad,codigo_po,direccion,margen,longitud,latitud,precio_gas,precio_g_1,precio_g_2,precio_bio,precio_nue,precio_b_1,f__ester_,f__bioalco,precio_g_3,precio_g_4,precio_g_5,precio_g_6,rotulo,tipo_venta,rem_,horario,horario00,z,fecha
-8.208778,43.556917,2661,6214407,CORUÑA (A),NARÓN,O'VAL-NARÓN,15578,"CARRETERA AC-116 A VALDOVIÑO, KM 5.7 KM.",N,-8.208778,43.556917,1.359000,1.269,0.8, ,1.349000, , , ,1.469000, , , ,ESTACION DE SERVICIO O VAL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.195222,43.531806,2662,6214408,CORUÑA (A),NARÓN,O'VAL-NARÓN,15578,"RUA BERNARDO ROMERO, 3",D,-8.195222,43.531806,1.279000,1.185,0, ,1.245000, , , ,1.369000, , , ,ORTEGAL OIL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.161806,43.490028,2663,6214409,CORUÑA (A),NEDA,NEDA,15510,"CARRETERA AC-115 KM. 1,800",D,-8.161806,43.490028,1.389000,1.289,0.969, ,1.349000, , , ,1.499000, , , ,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.122528,43.508861,2664,6214410,CORUÑA (A),NEDA,MOURELA ALTA,15577,"LUGAR LA MOURELA, 2",I,-8.122528,43.508861,1.389000,1.289,0, ,1.349000, , , ,1.499000, , , ,PETRONOR,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00, ,2019/04/29 00:00:00+00
-8.730667,42.91,2665,6214411,CORUÑA (A),NEGREIRA,NEGREIRA,15830,"AVENIDA SANTIAGO, 70",N,-8.730667,42.91,1.459000,1.339,1.009, ,1.399000, , , ,1.599000, , , ,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.880333,42.787556,2666,6214412,CORUÑA (A),NOIA,NOIA,15200,"RUA SAN BERNARDO, 53",D,-8.880333,42.787556,1.389000,1.299,0, ,1.359000, , , ,1.504000, , , ,CEPSA,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00, ,2019/04/29 00:00:00+00
-8.888111,42.798167,2667,6214413,CORUÑA (A),NOIA,ABRUÑEIRAS,15210,"CARRETERA BARQUIÑA S/N KM. 2,5",N,-8.888111,42.798167,1.329000,1.219,0, ,1.259000, , , , , , , ,EROSKI,P,dm,L-S: 08:00-22:00,L-S: 08:00-22:00, ,2019/04/29 00:00:00+00
-8.856056,42.800056,2668,6214414,CORUÑA (A),NOIA,ALBARISA,15210,"CARRETERA COMARCAL-543 KM. 30,8",I,-8.856056,42.800056,1.348000,1.238,0.979, ,1.328000, , , ,1.488000, , , ,BARCIA,P,dm,L-D: 07:00-22:30,L-D: 07:00-22:30, ,2019/04/29 00:00:00+00
-8.327553,43.330166,2669,6214415,CORUÑA (A),OLEIROS,OLEIROS,15173,"AVDA. FRANCISCA HERRERA, 57",D,-8.327553,43.330166,1.389000,1.295,0, ,1.355000, , , ,1.504000, , , ,CEPSA,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.338861,43.323667,2670,6214416,CORUÑA (A),OLEIROS,OLEIROS,15173,CARRETERA CORUÑA KM. 52,I,-8.338861,43.323667,1.389000,1.295,0, ,1.355000, , , , , , , ,CEPSA,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00, ,2019/04/29 00:00:00+00
-8.345583,43.341833,2671,6214417,CORUÑA (A),OLEIROS,OLEIROS,15173,AVDA. CHE GUEVARA 166,N,-8.345583,43.341833,1.389000,1.309,0, ,1.369000, , , ,1.509000, , , ,MEROIL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.363528,43.326556,2672,6214418,CORUÑA (A),OLEIROS,OLEIROS,15173,"RUA ZEUS, S/N",N,-8.363528,43.326556,1.389000,1.309,0, ,1.374000, , , ,1.524000, , , ,CEPSA,P,dm,L-D: 06:30-23:00,L-D: 06:30-23:00, ,2019/04/29 00:00:00+00
-8.323083,43.306417,2673,6214419,CORUÑA (A),OLEIROS,VILANOVA,15176,"CALZADA RUA SALVADOR ALLDENDE, S/N",I,-8.323083,43.306417,1.389000,1.299,0, ,1.379000, , , ,1.529000, , , ,SHELL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.36625,43.328806,2674,6214420,CORUÑA (A),OLEIROS,PERILLO,15172,"AVENIDA DAS MARIÑAS, 589,602",N,-8.36625,43.328806,1.369000,1.289,0, ,1.369000, , , ,1.499000, , , ,GALP,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.362417,43.324361,2675,6214421,CORUÑA (A),OLEIROS,PERILLO,15172,CARRETERA NACIONAL VI KM. 589,D,-8.362417,43.324361,1.389000,1.309,0, ,1.389000, , , ,1.519000, , , ,REPSOL,P,OM,L: 07:00-23:00,L: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.403111,43.093389,2676,6214422,CORUÑA (A),ORDES,ORDES,15680,"N-550 km 34,5",I,-8.403111,43.093389,1.389000,1.299,0, ,1.379000, , , ,1.459000, , , ,GALP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.413056,43.066056,2677,6214423,CORUÑA (A),ORDES,ORDES,15680,"LAS CASILLAS (CN-550 LA CORUÑA-SANTIAGO km 37,645)",D,-8.413056,43.066056,1.379000,1.289,0.939, ,1.349000, , , ,1.459000, , , ,ESTACION DE SERVICIO ORDES,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.380444,43.152639,2678,6214424,CORUÑA (A),ORDES,MESON DO VENTO,15689,"CR N-550, 27",D,-8.380444,43.152639,1.419000,1.329,1.004, ,1.394000, , , , , , , ,VALCARCE,P,dm,"L-S: 07:00-23:00; D: 08:00-23:00","L-S: 07:00-23:00; D: 08:00-23:00", ,2019/04/29 00:00:00+00
-8.349139,43.099639,2679,6214425,CORUÑA (A),ORDES,AMEIXEIRA,15689,"AUTOVIA AP-9 KM. 39,5",I,-8.349139,43.099639,1.409000,1.329,0, ,1.409000, , , ,1.519000, , , ,REPSOL,P,OM,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.351611,43.097722,2680,6214426,CORUÑA (A),ORDES,AMEIXEIRA,15689,"AUTOVIA AP-9 KM. 39,5",D,-8.351611,43.097722,1.409000,1.329,0, ,1.409000, , , ,1.519000, , , ,REPSOL,P,OM,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.430889,43.010639,2681,6214427,CORUÑA (A),OROSO,OROSO PEQUENO,15688,"OS CARBALLOS S/N, DEIXEBRE (N-550 km 47,7)",I,-8.430889,43.010639,1.389000,1.299,0.939, ,1.379000, , , ,1.519000, , , ,CEPSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-7.84675,43.678056,2682,6214428,CORUÑA (A),ORTIGUEIRA,ORTIGUEIRA,15330,LG LAGAREA,D,-7.84675,43.678056,1.379000,1.279,0.86, ,1.369000, , , ,1.489000, , , ,ORTEGAL OIL,P,dm,"L-S: 07:00-22:30; D: 09:00-22:30","L-S: 07:00-22:30; D: 09:00-22:30", ,2019/04/29 00:00:00+00
-7.911556,43.655528,2683,6214429,CORUÑA (A),ORTIGUEIRA,ORTIGUEIRA,15330,CARRETERA AC 862 KM. 41,N,-7.911556,43.655528,1.379000,1.279,0.86, ,1.279000, , , ,1.489000, , , ,GALP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-7.845111,43.658028,2684,6214430,CORUÑA (A),ORTIGUEIRA,ORTIGUEIRA,15330,"POLIGONO A REGA-CUIÑA, 21",I,-7.845111,43.658028,1.349000,1.249,0, ,1.339000, , , ,1.459000, , , ,ORTEGAL OIL,P,dm,"L-S: 07:00-23:00; D: 09:00-23:00","L-S: 07:00-23:00; D: 09:00-23:00", ,2019/04/29 00:00:00+00
-8.900139,42.837778,2685,6214431,CORUÑA (A),OUTES,OUTES,15230,"CARRETERA C-550 KM. 10,5",D,-8.900139,42.837778,1.359000,1.249,0, ,1.309000, , , ,1.474000, , , ,CEPSA,P,OM,L-D: 08:00-23:00,L-D: 08:00-23:00, ,2019/04/29 00:00:00+00
-8.900667,42.838139,2686,6214432,CORUÑA (A),OUTES,OUTES,15230,"CARRETERA C-550 KM. 10,5",I,-8.900667,42.838139,1.359000,1.249,0, ,1.309000, , , ,1.474000, , , ,CEPSA,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59, ,2019/04/29 00:00:00+00
-8.1905,43.225889,2687,6214433,CORUÑA (A),OZA DOS RÍOS,OZA,15380,"AC 840 km 6,89",I,-8.1905,43.225889,1.289000,1.199,0.869, ,1.239000, , , ,1.369000, , , ,E.S. OZAGAS,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.191583,43.226444,2688,6214434,CORUÑA (A),OZA DOS RÍOS,OZA,15380,"CARRETERA AC840 KM. 8,9",I,-8.191583,43.226444,1.369000,1.279,0.963, ,1.329000, , , ,1.469000, , , ,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.17525,43.188806,2689,6214435,CORUÑA (A),OZA DOS RÍOS,OZA,15380,"CARRETERA C-540 KM. 49,3",D,-8.17525,43.188806,1.319000,1.219,0, ,1.279000, , , , , , , ,GALP,P,OM,L-D: 07:30-23:00,L-D: 07:30-23:00, ,2019/04/29 00:00:00+00
-8.636278,42.804722,2690,6214436,CORUÑA (A),PADRÓN,PADRON,15900,CARRETERA NACIONAL 550 KM. S/N,D,-8.636278,42.804722,1.385000,1.289,0, ,1.379000, , , ,1.499000, , , ,GALP,P,dm,"L-V: 06:00-23:59; S-D: 07:00-23:59","L-V: 06:00-23:59; S-D: 07:00-23:59", ,2019/04/29 00:00:00+00
-8.650639,42.760778,2691,6214437,CORUÑA (A),PADRÓN,IRIA FLAVIA,15917,"CARRETERA NACIONAL 550 KM. 80,100",I,-8.650639,42.760778,1.379000,1.299,0, ,1.379000, , , ,1.499000, , , ,PEDRON,P,dm,"L-S: 07:00-23:00; D: 08:00-23:00","L-S: 07:00-23:00; D: 08:00-23:00", ,2019/04/29 00:00:00+00
-8.645361,42.793417,2692,6214438,CORUÑA (A),PADRÓN,ESCLAVITUD,15980,"CARRETERA N-550 KM. 75,9",I,-8.645361,42.793417,1.449000,1.319,0, ,1.389000, , , ,1.539000, , , ,CEPSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.646194,42.793444,2693,6214439,CORUÑA (A),PADRÓN,ESCLAVITUD,15980,"CARRETERA N-550 KM. 75,9",D,-8.646194,42.793444,1.449000,1.319,0, ,1.389000, , , ,1.539000, , , ,CEPSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.65125,42.774028,2694,6214440,CORUÑA (A),PADRÓN,ESCLAVITUD,15980,"CARRETERA N550 KM. 78,5",I,-8.65125,42.774028,1.459000,1.339,1.009, ,1.399000, , , ,1.599000, , , ,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.391861,42.925972,2695,6214441,CORUÑA (A),PINO (O),PAZO,15887,"CARRETERA NACIONAL 634 KM. 107,116",I,-8.391861,42.925972,1.419000,1.299,0.959, ,1.369000, , , ,1.469000, , , ,REPSOL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.3585,42.910083,2696,6214442,CORUÑA (A),PINO (O),ARCA (SANTA EULALIA),15821,"CARRETERA N-VI KM. 547,85",I,-8.3585,42.910083,1.399000,1.299,0.959, ,1.349000, , , , , , , ,CEPSA,P,dm,L-D: 06:00-23:59,L-D: 06:00-23:59, ,2019/04/29 00:00:00+00
-8.935417,42.609083,2697,6214443,CORUÑA (A),POBRA DO CARAMIÑAL (A),POBRA DO CARAMIÑAL,15940,"MUELLE COMERCIAL, S/N",D,-8.935417,42.609083,1.359000,1.269,0, ,1.319000, , , ,1.459000, , , ,AVIA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.963778,42.607778,2698,6214444,CORUÑA (A),POBRA DO CARAMIÑAL (A),POBRA DO CARAMIÑAL,15940,"CL VRG. 1.1  PADRON-RIVEIRA, 34",I,-8.963778,42.607778,1.359000,1.279,0, ,1.329000, , , ,1.459000, , , ,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.942778,42.5985,2699,6214445,CORUÑA (A),POBRA DO CARAMIÑAL (A),POBRA DO CARAMIÑAL,15940,"CALLE DEVESA, 2",D,-8.942778,42.5985,1.359000,1.279,0, , , , , ,1.459000, , , ,REPSOL,P,dm,"L-V: 07:00-23:00; S: 08:00-23:00; D: 08:30-23:00","L-V: 07:00-23:00; S: 08:00-23:00; D: 08:30-23:00", ,2019/04/29 00:00:00+00
-8.894639,43.243083,2700,6214446,CORUÑA (A),PONTECESO,PONTECESO,15110,"AVENIDA BERGANTIÑOS, 35",N,-8.894639,43.243083,1.425000,1.299,0.975, ,1.375000, , , ,1.595000, , , ,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.81925,43.261944,2701,6214447,CORUÑA (A),PONTECESO,PONTECESO,15110,"CTRA. AC-422 (CTRA. km 37,2)",D,-8.81925,43.261944,1.369000,1.278,0.879, ,1.348000, , , ,1.459000, , , ,VALCARCE,P,dm,L-D: 6:30-23:00,L-D: 6:30-23:00, ,2019/04/29 00:00:00+00
-8.867694,43.279861,2702,6214448,CORUÑA (A),PONTECESO,CAMPARA (A),15110,"LUGAR A CAMPARA - PONTECESO (CP 6805 km 0,180)",D,-8.867694,43.279861,1.349000,1.269,0.889, , , , , ,1.419000, , , ,E S A CAMPARA,P,dm,L: 06:30-23:00,L: 06:30-23:00, ,2019/04/29 00:00:00+00
-8.168972,43.406833,2703,6214449,CORUÑA (A),PONTEDEUME,PONTEDEUME,15600,"AVENIDA AVDA RICARDO SANCHEZ, 1",I,-8.168972,43.406833,1.269000,1.159,0, , , , , ,1.349000, , , ,COMBUSTIBLES RIO EUME,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.169194,43.386833,2704,6214450,CORUÑA (A),PONTEDEUME,CAMPO LONGO,15614,CARRETERA N-651 KM. 16,D,-8.169194,43.386833,1.265000,1.155,0, ,1.215000, , , ,1.345000, , , ,CC OIL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.167944,43.386694,2705,6214451,CORUÑA (A),PONTEDEUME,CAMPO LONGO,15614,CARRETERA N-651 KM. 16,I,-8.167944,43.386694,1.265000,1.155,0, ,1.215000, , , , , , , ,CC OIL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-7.84625,43.442611,2706,6214452,CORUÑA (A),PONTES DE GARCÍA RODRÍGUEZ (AS),PONTES DE GARCIA RODRIGUEZ (AS) (SANTA MARIA),15320,"AVENIDA AVENIDA DE LUGO, 94",I,-7.84625,43.442611,1.369000,1.279,1.004, ,1.359000, , , ,1.499000, , , ,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-7.867222,43.452417,2707,6214453,CORUÑA (A),PONTES DE GARCÍA RODRÍGUEZ (AS),PONTES DE GARCIA RODRIGUEZ (AS) (SANTA MARIA),15320,"CALLE LA CASILLA, S/N",I,-7.867222,43.452417,1.369000,1.279,0, ,1.359000, , , ,1.499000, , , ,REPSOL,P,OM,L-S: 07:00-23:00,L-S: 07:00-23:00, ,2019/04/29 00:00:00+00
-7.945861,43.477861,2708,6214454,CORUÑA (A),PONTES DE GARCÍA RODRÍGUEZ (AS),PONTES DE GARCIA RODRIGUEZ (AS) (SANTA MARIA),15320,"LG ESPIÑAREDO  S/N (C-641 LUGO - FERROL km 487,9)",I,-7.945861,43.477861,1.259000,0,0, ,1.199000, , , , , , , ,ESTACION DE SERVICIO PENA DE MALATE,P,dm,L-D: 06:00-14:00 y 14:01-22:00,L-D: 06:00-14:00 y 14:01-22:00, ,2019/04/29 00:00:00+00
-7.987389,43.436472,2709,6214455,CORUÑA (A),PONTES DE GARCÍA RODRÍGUEZ (AS),GOENTE,15610,"CARRETERA AC564 KM. 16,900",D,-7.987389,43.436472,1.279000,1.185,0, ,1.245000, , , ,1.369000, , , ,ORTEGAL OIL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.985083,42.731806,2710,6214456,CORUÑA (A),PORTO DO SON,PORTO DO SON,15970,"LUGAR OUTEIRO NOAL, 1",D,-8.985083,42.731806,1.419000,1.279,0.969, , , , , ,1.509000, , , ,CEPSA,P,dm,L: 07:00-23:00,L: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.821972,42.647722,2711,6214457,CORUÑA (A),RIANXO,RIANXO,15920,"MUELLE PORTO DE RIANXO, S/N",N,-8.821972,42.647722,1.369000,1.299,0, ,1.389000, , , ,1.509000, , , ,VALCARCE,P,dm,L: 07:00-23:00,L: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.832389,42.681417,2712,6214458,CORUÑA (A),RIANXO,RIANXO,15920,"LUGAR OUROLO, 73",I,-8.832389,42.681417,1.369000,1.299,0, ,1.389000, , , ,1.509000, , , ,VALCARCE,P,dm,L: 07:00-23:00,L: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.819944,42.679306,2713,6214459,CORUÑA (A),RIANXO,RIANXO,15920,"CARRETERA AC- 305 KM. 14,500",D,-8.819944,42.679306,1.369000,1.299,0, ,1.419000, , , ,1.489000, , , ,REPSOL,P,dm,"L-S: 07:00-23:00; D: 09:00-23:00","L-S: 07:00-23:00; D: 09:00-23:00", ,2019/04/29 00:00:00+00
-8.81125,42.669417,2714,6214460,CORUÑA (A),RIANXO,TE,15985,"POLIGONO EMPRESARIAL-PARCELA 3, 3",D,-8.81125,42.669417,1.369000,1.299,0, ,1.389000, , , ,1.511000, , , ,BP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.982833,42.569528,2715,6214461,CORUÑA (A),RIBEIRA,SANTA UXIA DE RIBEIRA,15960,CTRA.C-550 km 41,N,-8.982833,42.569528,1.349000,1.259,0.879, ,1.309000, , , ,1.449000, , , ,SHELL,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.988833,42.55425,2716,6214462,CORUÑA (A),RIBEIRA,SANTA UXIA DE RIBEIRA,15960,"PLAZA PLAZA DEL MALECON, S/N",D,-8.988833,42.55425,1.369000,1.279,0, ,1.329000, , , , , , , ,REPSOL,P,OM,L-S: 08:00-22:00,L-S: 08:00-22:00, ,2019/04/29 00:00:00+00
-9.002389,42.587389,2717,6214463,CORUÑA (A),RIBEIRA,SANTA UXIA DE RIBEIRA,15960,CTRA. C-550 (CTRA C-550 km 45),I,-9.002389,42.587389,1.348000,1.258,0, ,1.308000, , , ,1.438000, , , ,AGRO DO FORNO,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.999583,42.571028,2718,6214464,CORUÑA (A),RIBEIRA,SANTA UXIA DE RIBEIRA,15968,"POLIGONO XARAS PARCELA, 101",D,-8.999583,42.571028,1.329000,1.239,0, , , , , , , , , ,SBC,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.776167,42.812444,2719,6214465,CORUÑA (A),ROIS,MARTELO,15282,CARRETERA C-543 KM. 23,I,-8.776167,42.812444,1.338000,1.258,0.978, ,1.378000, , , , , , , ,GASOLINERA FONTEFRIA,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00, ,2019/04/29 00:00:00+00
-8.253694,43.348556,2720,6214466,CORUÑA (A),SADA,SADA,15160,CL AVENIDA REPUBLICA ARGENTINA 49   I (L-162 km 1),I,-8.253694,43.348556,1.335000,1.275,0, ,1.345000, , , ,1.435000, , , ,SHELL,P,dm,L-D: 07:30-00:00,L-D: 07:30-00:00, ,2019/04/29 00:00:00+00
-8.288694,43.314833,2721,6214467,CORUÑA (A),SADA,SADA,15160,CARRETERA N-VI KM. 582,N,-8.288694,43.314833,1.389000,1.295,1.059, ,1.355000, , , ,1.504000, , , ,CEPSA,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.288917,43.314722,2722,6214468,CORUÑA (A),SADA,SADA,15160,"LUGAR ESPIRITU SANTO, 14",D,-8.288917,43.314722,1.389000,1.295,0, ,1.355000, , , , , , , ,CEPSA,P,dm,L: 07:00-11:00,L: 07:00-11:00, ,2019/04/29 00:00:00+00
-8.268861,43.345972,2723,6214469,CORUÑA (A),SADA,TARABELO,15160,"CARRETERA CP-5813 KM. 5,3",I,-8.268861,43.345972,1.389000,1.279,0, ,1.349000, , , , , , , ,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.28575,43.339056,2724,6214470,CORUÑA (A),SADA,OSEDO,15168,"CARRETERA CTRA. SADA OLEIROS, KM. 3,65 KM. 3,650",I,-8.28575,43.339056,1.335000,1.275,1.025, ,1.345000, , , ,1.435000, , , ,SHELL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.085083,43.527139,2725,6214471,CORUÑA (A),SAN SADURNIÑO,"MARQUES DE SAN SADURNIÑO, AVENIDA DO",15560,"CARRETERA AC 862 KM. 15,5",D,-8.085083,43.527139,1.279000,1.185,0.9, ,1.245000, , , ,1.369000, , , ,GALP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.861972,42.997861,2726,6214472,CORUÑA (A),SANTA COMBA,SANTA COMBA,15840,"LUGAR SAN ANDRES-A PEREIRA (AC-400 KM 61.0), 0",D,-8.861972,42.997861,1.369000,1.285,0.97, ,1.385000, , , ,1.469000, , , ,E.S. MUIÑO GRANDE,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.817556,43.027333,2727,6214473,CORUÑA (A),SANTA COMBA,SANTA COMBA,15840,"AVENIDA BRASIL, 0",I,-8.817556,43.027333,1.369000,1.298,0.929, ,1.349000, , , ,1.484000, , , ,LAG XALLAS,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.803778,43.033639,2728,6214474,CORUÑA (A),SANTA COMBA,SANTA COMBA,15840,"CARRETERA LC-402 KM. 74,1",I,-8.803778,43.033639,1.389000,1.299,0.942, ,1.359000, , , ,1.504000, , , ,CEPSA,P,OM,L-D: 07:00-23:30,L-D: 07:00-23:30, ,2019/04/29 00:00:00+00
-8.855306,43.056944,2729,6214475,CORUÑA (A),SANTA COMBA,SANTA COMBA,15840,"LUGAR CABREIRA - ARANTON (AC-404 KM. 45.0), 0",I,-8.855306,43.056944,1.369000,1.285,0.97, , , , , ,1.469000, , , ,E.S. CABREIRA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.763833,43.106889,2730,6214476,CORUÑA (A),SANTA COMBA,CASTRIZ,15848,"LUGAR CASTRIZ, S/N",D,-8.763833,43.106889,1.318000,1.197,0.84, , , , , , , , , ,ROSGAS,P,dm,"L-S: 07:00-11:00; D: 08:00-10:00","L-S: 07:00-11:00; D: 08:00-10:00", ,2019/04/29 00:00:00+00
-8.487139,42.92275,2731,6214477,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15705,"CR  N-550 , P.K. 60 - MEIXONFRIO",D,-8.487139,42.92275,1.409000,1.305,0, ,1.355000, , , ,1.509000, , , ,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.532861,42.892139,2732,6214478,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15705,"AVENIDA DO CRUCEIRO DA CORUÑA, 2",I,-8.532861,42.892139,1.459000,1.339,0, ,1.399000, , , ,1.599000, , , ,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.520306,42.902278,2733,6214479,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15705,"CALLE CRUCEIRO DO, 228",D,-8.520306,42.902278,1.319000,1.229,0, , , , , , , , , ,SBC,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.548667,42.876111,2734,6214480,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15706,XOAN CARLOS I S/N,D,-8.548667,42.876111,1.329000,1.239,0, ,1.359000, , , , , , , ,GALP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.622611,42.873167,2735,6214481,CORUÑA (A),SANTIAGO DE COMPOSTELA,ROXOS,15896,"CARRETERA C-543 KM. 6,400",D,-8.622611,42.873167,1.459000,1.339,1.009, ,1.399000, , , ,1.599000, , , ,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.513639,42.911667,2736,6214482,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15890,"VÍA EDISON, 259",D,-8.513639,42.911667,1.459000,1.339,0, ,1.399000, , , ,1.599000, , , ,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
-8.512139,42.901806,2737,6214483,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15890,"RUA DO AMIO -P.I.COSTA VELLA, 32",D,-8.512139,42.901806,1.398000,1.298,0, ,1.369000, , , ,1.488000, , , ,CEPSA,P,dm,L-D: 24H,L-D: 24H, ,2019/04/29 00:00:00+00
-8.437722,42.900333,2738,6214484,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15890,"LUGAR DO NOVAL, 1 - LAVACOLLA, 1",D,-8.437722,42.900333,1.359000,1.289,0, ,1.359000, , , ,1.559000, , , ,LA CARABELA,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00, ,2019/04/29 00:00:00+00
-8.527164,42.917999,2739,6214485,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15890,VIA CIERVA S/N (MERCAGALICIA)-POLIGONO INDUSTRIAL DEL TAMBRE,N,-8.527164,42.917999,1.398000,1.279,0,1.528000, , , , , , , , ,STAROIL,P,dm,"L-V: 07:00-23:00; S: 08:00-22:00; D: 09:00-15:00","L-V: 07:00-23:00; S: 08:00-22:00; D: 09:00-15:00", ,2019/04/29 00:00:00+00
-8.422778,42.898944,2740,6214486,CORUÑA (A),SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA,15702,"ACCESO AÉROPUERTO LAVACOLLA, S/N",D,-8.422778,42.898944,1.439000,1.319,0, ,1.359000, , , ,1.559000, , , ,SHELL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00, ,2019/04/29 00:00:00+00
