Origen;Destino;Distance_m;Distance_km;Duracion_seg;Duracion_min
Lerida Bus;punto_recarga_10;1006397;1006.397;35812;596.8666666666667
Lerida Bus;punto_recarga_11;988541;988.541;33639;560.65
Lerida Bus;punto_recarga_12;982428;982.428;33141;552.35
Lerida Bus;punto_recarga_13;1001765;1001.765;35668;594.4666666666667
Lerida Bus;punto_recarga_14;929216;929.216;33127;552.1166666666667
Lerida Bus;punto_recarga_15;990897;990.897;33485;558.0833333333334
Lerida Bus;punto_recarga_16;988204;988.204;33520;558.6666666666666
Lerida Bus;punto_recarga_17;1014107;1014.107;34542;575.7
Lerida Bus;punto_recarga_18;1014051;1014.051;34509;575.15
Lerida Bus;punto_recarga_19;991970;991.97;33610;560.1666666666666
Lerida Bus;punto_recarga_20;1014065;1014.065;34513;575.2166666666667
Lerida Bus;punto_recarga_21;1007686;1007.686;34062;567.7
Lerida Bus;punto_recarga_22;765161;765.161;26572;442.8666666666667
Lerida Bus;punto_recarga_23;857483;857.483;29378;489.6333333333333
Lerida Bus;punto_recarga_24;765159;765.159;26571;442.85
Lerida Bus;punto_recarga_25;780222;780.222;26601;443.35
Lerida Bus;punto_recarga_26;908080;908.08;31754;529.2333333333333
Lerida Bus;punto_recarga_27;869934;869.934;29540;492.3333333333333
Lerida Bus;punto_recarga_28;866251;866.251;29200;486.6666666666667
Lerida Bus;punto_recarga_29;866938;866.938;29369;489.48333333333335
Lerida Bus;punto_recarga_30;867947;867.947;29305;488.4166666666667
Lerida Bus;punto_recarga_31;865596;865.596;29296;488.26666666666665
Lerida Bus;punto_recarga_32;868498;868.498;29729;495.48333333333335
Lerida Bus;punto_recarga_33;990660;990.66;33165;552.75
Lerida Bus;punto_recarga_34;989262;989.262;32934;548.9
Lerida Bus;punto_recarga_35;938242;938.242;32192;536.5333333333333
Lerida Bus;punto_recarga_36;943256;943.256;32604;543.4
Lerida Bus;punto_recarga_37;989393;989.393;33004;550.0666666666667
Lerida Bus;punto_recarga_38;977874;977.874;33318;555.3
Lerida Bus;punto_recarga_39;927962;927.962;31688;528.1333333333333
Lerida Bus;punto_recarga_40;940676;940.676;32278;537.9666666666667
Lerida Bus;punto_recarga_41;978529;978.529;33506;558.4333333333333
Lerida Bus;punto_recarga_42;978591;978.591;33544;559.0666666666667
Lerida Bus;punto_recarga_43;978975;978.975;33427;557.1166666666667
Lerida Bus;punto_recarga_44;504034;504.034;17228;287.1333333333333
Lerida Bus;punto_recarga_45;471542;471.542;16213;270.21666666666664
Lerida Bus;punto_recarga_46;500893;500.893;17136;285.6
Lerida Bus;punto_recarga_47;455303;455.303;15875;264.5833333333333
Lerida Bus;punto_recarga_48;482522;482.522;16760;279.3333333333333
Lerida Bus;punto_recarga_49;427220;427.22;14935;248.91666666666666
Lerida Bus;punto_recarga_50;858566;858.566;28799;479.98333333333335
Lerida Bus;punto_recarga_51;827063;827.063;27525;458.75
Lerida Bus;punto_recarga_52;899088;899.088;29803;496.71666666666664
Lerida Bus;punto_recarga_53;802250;802.25;26768;446.1333333333333
Lerida Bus;punto_recarga_54;867911;867.911;28999;483.31666666666666
Lerida Bus;punto_recarga_55;798680;798.68;26804;446.73333333333335
Lerida Bus;punto_recarga_56;806416;806.416;27021;450.35
Lerida Bus;punto_recarga_57;864936;864.936;30028;500.46666666666664
Lerida Bus;punto_recarga_58;813175;813.175;27110;451.8333333333333
Lerida Bus;punto_recarga_59;818366;818.366;27887;464.78333333333336
Lerida Bus;punto_recarga_60;867881;867.881;28930;482.1666666666667
